id,lon,lat
10866638353,-87.6608171,41.8654343
9995480785,-87.64124559999999,41.8881003
2132137559,-87.65910699999999,41.866500099999996
12299578601,-87.62996989999999,41.8744741
11842433813,-87.637884,41.887656199999995
706804611,-87.6361055,41.8610468
7520833623,-87.644482,41.8850748
10872762595,-87.6660246,41.872963
11267593085,-87.66234039999999,41.8899452
7515614467,-87.6441112,41.8772842
12711029023,-87.6464518,41.869524
2189211021,-87.6686589,41.8865202
706934733,-87.62648039999999,41.863263499999995
4226840033,-87.65662309999999,41.8651637
10872762594,-87.66602329999999,41.8729264
11810082267,-87.6216288,41.888977399999995
706902138,-87.6376164,41.8679597
5912231046,-87.6243436,41.867501399999995
10612969210,-87.6669287,41.8854249
10933437163,-87.6278681,41.883910199999995
258020678,-87.644106,41.881817399999996
6991457111,-87.6278529,41.887937
12008696429,-87.6499528,41.8867212
10126450579,-87.627431,41.8744594
924678871,-87.633944,41.8870832
11151893656,-87.6689966,41.870058
1309434668,-87.6579668,41.8693909
7025421660,-87.6264296,41.890025699999995
11848393203,-87.6144147,41.887825299999996
2004538756,-87.6634859,41.869769
9309565815,-87.661999,41.877618399999996
1889507235,-87.6230463,41.869337699999996
2147004174,-87.6434323,41.8831685
7515614538,-87.6468486,41.8836934
11664046414,-87.6162433,41.8752036
10285355492,-87.6190803,41.886779999999995
8649770886,-87.61272269999999,41.8657098
12012866430,-87.65594569999999,41.8708102
6977456131,-87.6390287,41.877964399999996
13081239769,-87.6199034,41.8868138
4226924619,-87.6448443,41.876789599999995
10925366734,-87.6347918,41.8867895
3482828910,-87.6527558,41.872226399999995
13138305149,-87.6275903,41.8739814
4035488054,-87.6337365,41.873000999999995
2430659521,-87.6237336,41.885579899999996
6668857202,-87.63971529999999,41.8857298
13076945191,-87.65879559999999,41.8853862
2957778277,-87.6468992,41.879600599999996
4408700000,-87.6395479,41.8790212
10948223756,-87.61947169999999,41.8857456
9768224642,-87.6485321,41.8856477
13037735572,-87.64984079999999,41.870629
8502247597,-87.62348779999999,41.8815819
8232233786,-87.63176849999999,41.8744564
8403768975,-87.63009439999999,41.8621968
8505470840,-87.6190647,41.8859353
12070882144,-87.6251243,41.8692008
12881954992,-87.6586916,41.8796007
2025289448,-87.6295272,41.8824305
12003560042,-87.6127353,41.8660644
708314662,-87.6574837,41.8897283
8292009865,-87.63827099999999,41.8849078
9503048718,-87.666495,41.8728055
12960472733,-87.6302006,41.863615599999996
10285355468,-87.6172757,41.8854695
11151893659,-87.6691561,41.8716667
11815661664,-87.62449389999999,41.8897207
11151893681,-87.6519244,41.8745285
13080512109,-87.6264329,41.885850999999995
11768650562,-87.6242874,41.8705129
6991264651,-87.6340991,41.8868207
9503048949,-87.6409224,41.8691136
9693904897,-87.64071349999999,41.864031499999996
1885719058,-87.6301743,41.8755245
261222811,-87.62840829999999,41.8629663
9711935812,-87.645324,41.889845699999995
11786813687,-87.62576419999999,41.876989099999996
8627532755,-87.6567525,41.8767153
538647026,-87.6533638,41.867014399999995
1641370218,-87.65586139999999,41.8738386
9768224768,-87.6545546,41.884692
10942394034,-87.6291863,41.8871237
9262414887,-87.6619229,41.8622306
9503048852,-87.6544591,41.8729398
13081275278,-87.61747729999999,41.889471199999996
10932198399,-87.6278093,41.8856837
7512371192,-87.6510534,41.8639444
706861214,-87.6352422,41.8652623
13037735586,-87.64972089999999,41.870045499999996
12840744604,-87.6689689,41.8650502
7161111987,-87.6170356,41.8651789
10950808372,-87.6143357,41.886003599999995
4931560944,-87.61295659999999,41.8665812
9434660154,-87.6602501,41.8703988
9262414894,-87.6619553,41.8616288
11697895324,-87.60956329999999,41.864458
8232087390,-87.6394119,41.8744941
2207262345,-87.65840349999999,41.865211599999995
9693904893,-87.6405185,41.864512999999995
11887891044,-87.6394309,41.8799385
10126454523,-87.6274148,41.8691679
5916929513,-87.65923269999999,41.8670997
7512746297,-87.64943559999999,41.876303799999995
6475978845,-87.62783069999999,41.882143
9434660169,-87.6585819,41.8642286
11498442080,-87.60724669999999,41.8608191
11170737433,-87.6626605,41.885515
4226840128,-87.6494281,41.867244799999995
8495215004,-87.6233098,41.882193099999995
11913326393,-87.6510539,41.8835475
4226924475,-87.6473317,41.8743876
9861264035,-87.6297421,41.8613675
12881954993,-87.6586198,41.8793941
8807173998,-87.6180655,41.8639596
11829472884,-87.639532,41.8712733
5492697151,-87.6566532,41.8893595
2962003092,-87.6133468,41.8851562
10866638238,-87.6607669,41.863531599999995
11164371070,-87.6552318,41.8640202
736014594,-87.6633755,41.884180699999995
11860512823,-87.61353059999999,41.8652302
5869386529,-87.6351203,41.865266399999996
10922644199,-87.63399969999999,41.88316
6864065876,-87.6294226,41.865266999999996
740363268,-87.6352976,41.8869405
2768679068,-87.6410384,41.8837739
11768850497,-87.63688379999999,41.868603
8807133874,-87.6149356,41.8633987
11778218613,-87.62865149999999,41.8771892
9913028597,-87.62943539999999,41.883319
10536201480,-87.66954609999999,41.8805249
11910248864,-87.6503649,41.8824392
256633050,-87.6483736,41.8766563
10933145696,-87.63180779999999,41.8769785
9503023202,-87.6642799,41.8724473
9525271222,-87.6596835,41.8621388
7015619025,-87.64117279999999,41.8851896
8495102231,-87.62073559999999,41.8696728
8591268825,-87.61111129999999,41.8879112
11175547866,-87.6672174,41.8888525
5913771291,-87.6436592,41.8673552
12349130692,-87.6506376,41.8783854
12086135777,-87.6266661,41.8680342
2897740517,-87.6476438,41.8616629
12078891721,-87.62778109999999,41.8754912
2286432915,-87.66721559999999,41.876970199999995
9550069506,-87.6240464,41.8902341
766950393,-87.61395949999999,41.8649278
8505470971,-87.6165553,41.8855611
13080512112,-87.62643779999999,41.8856706
2394656161,-87.6362661,41.888407099999995
736014749,-87.6616853,41.875810099999995
13081361647,-87.6277583,41.8744796
7520847047,-87.6595021,41.8766795
11013170371,-87.635369,41.8829715
2004538758,-87.6512336,41.8711497
10942616788,-87.6401489,41.8890688
12242400611,-87.6564794,41.8610499
7161112112,-87.61466589999999,41.861945299999995
5916929499,-87.6614747,41.8667976
9434660031,-87.6678045,41.869168699999996
10941242436,-87.62858159999999,41.8865541
7159364512,-87.61295489999999,41.866529899999996
6932804422,-87.63524029999999,41.8880554
5492711782,-87.652355,41.8682126
11851459526,-87.6392759,41.8863505
12057574609,-87.6257703,41.8709176
6932804406,-87.6355087,41.8892443
7159559523,-87.6081296,41.862688299999995
6977456145,-87.6386369,41.8754104
11963208765,-87.6673038,41.8716619
7515614558,-87.6465534,41.8842667
9169033794,-87.6487471,41.8893178
11055683181,-87.6329619,41.875578499999996
13077380805,-87.6609117,41.886707
10925366928,-87.6370815,41.8825498
11968720964,-87.6228411,41.8764019
12307940340,-87.6561182,41.882375499999995
6423906215,-87.6178427,41.888784099999995
13232063056,-87.62559139999999,41.864141
739119057,-87.6139625,41.8906937
7141181548,-87.61564899999999,41.8845057
11051485213,-87.6074795,41.8659532
4227056426,-87.6438707,41.8696049
10126450544,-87.6307131,41.8707813
12008696441,-87.64862939999999,41.8866947
4451192563,-87.6391216,41.869569399999996
8495195039,-87.62020249999999,41.8841988
2052085915,-87.6340148,41.8759318
258024595,-87.6234532,41.8751633
9995481103,-87.65686629999999,41.887783
2280250854,-87.6445605,41.8833851
2392287483,-87.6205414,41.888225999999996
12342753519,-87.6428554,41.8839518
1668489163,-87.6494105,41.8674365
2397659498,-87.6228105,41.8807404
11829274444,-87.6309136,41.8881805
10048519676,-87.65885329999999,41.8889746
12349505901,-87.6507695,41.878994
705766032,-87.6320497,41.8704252
11129259843,-87.6682694,41.8706299
9434660072,-87.6649341,41.8670061
271164958,-87.6369146,41.879326299999995
11943616229,-87.6425696,41.874314
11835843761,-87.6339187,41.8887676
7492449044,-87.6397781,41.872026299999995
10922644181,-87.6262251,41.883171
10944728136,-87.6322302,41.88134
1107042503,-87.6377941,41.8661739
11055683182,-87.6329391,41.8755653
9878323696,-87.6519594,41.875153399999995
11095400306,-87.6484801,41.880097
12013296195,-87.6131636,41.861307599999996
12776659265,-87.6562307,41.880189099999996
1324341001,-87.6666671,41.874159399999996
1639968782,-87.6574576,41.875588799999996
9995481112,-87.65877809999999,41.886077199999995
5826774216,-87.6271719,41.873105699999996
8483047071,-87.6128023,41.884597899999996
7160676382,-87.6095883,41.8625919
11983382661,-87.63262859999999,41.8691495
11129260059,-87.6695561,41.868960799999996
4336093389,-87.66319419999999,41.8846676
9525271273,-87.66020619999999,41.862157499999995
9837601660,-87.6660248,41.861938099999996
11963208760,-87.66670479999999,41.871669999999995
5821606917,-87.6239994,41.8605182
11889859549,-87.6385992,41.878746199999995
5295930688,-87.6469474,41.882953099999995
1523906149,-87.6208982,41.8783318
8502213996,-87.6238035,41.883423799999996
12251577276,-87.6522823,41.8866836
2042074148,-87.66573009999999,41.8854143
12960472751,-87.6302127,41.864007
7512746425,-87.6441488,41.878564999999995
7511858545,-87.6517959,41.873944
7965513584,-87.6691999,41.8589589
9733226957,-87.655605,41.884463
11037617100,-87.6356,41.877941299999996
8033021944,-87.62894539999999,41.8871533
10957839368,-87.6283991,41.8806443
7512746327,-87.6496832,41.8778406
11808718373,-87.62017349999999,41.889629299999996
3104991245,-87.6339601,41.8704864
12335581848,-87.6340135,41.888683199999996
11817218680,-87.6283176,41.8882099
8502213967,-87.6233254,41.882445
10925366934,-87.63705949999999,41.881619699999995
4227056406,-87.6510096,41.862292
4156112573,-87.6354918,41.8832835
2412572919,-87.6539396,41.8730257
7536455899,-87.67016029999999,41.8677595
5913727795,-87.6423111,41.867181099999996
9837601659,-87.66594049999999,41.8619233
845890033,-87.655706,41.8676088
8292009871,-87.63826689999999,41.8849549
9350973012,-87.63395229999999,41.8879744
7520833633,-87.6464486,41.884533
624842068,-87.6489759,41.8639049
707990533,-87.6607035,41.8885246
9693904900,-87.64074339999999,41.8648641
3812728259,-87.61417329999999,41.8879527
12798728922,-87.61649,41.8869901
11781384534,-87.63355659999999,41.876196199999995
931243975,-87.6207384,41.8858348
9685751990,-87.65678079999999,41.8840503
9262367022,-87.6634217,41.8764141
2203666271,-87.643153,41.880390999999996
9169043141,-87.6488723,41.890079799999995
13144531010,-87.6556323,41.876470999999995
11870308590,-87.63847009999999,41.885652799999995
271174047,-87.6249806,41.8877983
4334524495,-87.66705569999999,41.8898957
736017143,-87.6566216,41.8758067
10037762714,-87.6669424,41.8898969
1961538088,-87.6202139,41.8641819
7157649557,-87.6152724,41.8651467
8505470929,-87.618301,41.8861838
8807147897,-87.61442919999999,41.865289999999995
5492882475,-87.6240236,41.8616448
9995481130,-87.6609361,41.888057499999995
9913426019,-87.62052899999999,41.887368599999995
1961537632,-87.62860889999999,41.8705419
9503023160,-87.6583732,41.872324299999995
7520846972,-87.64433869999999,41.884422
8627532749,-87.6565767,41.8767059
5431927324,-87.63917699999999,41.886026699999995
11918692337,-87.648189,41.889530099999995
706804670,-87.6361726,41.8605507
5091067528,-87.6684045,41.8795073
11484254958,-87.6472704,41.86694
8495134838,-87.62343,41.8770253
9002911416,-87.6398435,41.874353899999996
705765763,-87.63065929999999,41.861089
7515614585,-87.64845969999999,41.8830519
11889859547,-87.6385521,41.8786367
10278540784,-87.6651886,41.8718842
12299516991,-87.65927119999999,41.8783957
2014360902,-87.6260255,41.8792277
1883302412,-87.6174889,41.8732453
7515614358,-87.6570309,41.877874999999996
2391059795,-87.63070669999999,41.8848428
10866638298,-87.6593451,41.8636306
10925526281,-87.6339172,41.8817771
6991303046,-87.63268599999999,41.8869474
11835824798,-87.6341157,41.8879869
11697679847,-87.6390894,41.8742795
12057574607,-87.6248772,41.8717861
7161257725,-87.6157169,41.861271699999996
8495096706,-87.62218399999999,41.877096699999996
8627333159,-87.63819439999999,41.889415199999995
10925366753,-87.6347165,41.8867155
9733272325,-87.635378,41.8833104
4063814423,-87.65036459999999,41.8839499
8807173988,-87.6179749,41.863026399999995
11026272328,-87.6137341,41.8896071
2398532970,-87.62150539999999,41.889264
7515614468,-87.6441019,41.877354
12711029024,-87.64644539999999,41.8690857
12078792901,-87.6269793,41.8731868
11114679381,-87.63849259999999,41.8899192
10007502053,-87.6694976,41.887885999999995
10866638420,-87.6587735,41.8660502
706805158,-87.6364265,41.860650199999995
9910509815,-87.6663399,41.8609885
10838937143,-87.6209767,41.884638599999995
2207484793,-87.6419454,41.8747264
9768224665,-87.65096489999999,41.8857125
7130118565,-87.6409205,41.886722899999995
12075657881,-87.6276269,41.8693192
2019419830,-87.664209,41.873746399999995
11234652963,-87.66497269999999,41.8874132
9693904808,-87.65662739999999,41.865317399999995
7159364677,-87.60681369999999,41.8661234
2203666282,-87.64473919999999,41.8818121
10654154583,-87.6646174,41.8743133
7130918514,-87.61850919999999,41.8755449
8495134870,-87.62405869999999,41.8770907
7512371109,-87.6570251,41.8744035
9913028679,-87.622455,41.8867257
10925366940,-87.6370535,41.8813482
10933483736,-87.62526129999999,41.8852426
9309566051,-87.641305,41.884361999999996
736686167,-87.6339119,41.8835336
9408505654,-87.6312243,41.890020299999996
8649770888,-87.6105144,41.8658885
13077460151,-87.6366146,41.878175899999995
2463500332,-87.6320618,41.8854318
2439605645,-87.6219747,41.8849936
7172671414,-87.6321835,41.8857759
4334524493,-87.6670336,41.8888509
10977512310,-87.62987369999999,41.8793589
11484287423,-87.64453879999999,41.8878659
8955051804,-87.65196619999999,41.875958999999995
10126454603,-87.6284644,41.868369
7520833601,-87.6569794,41.879698
11673117991,-87.6435265,41.8860775
708328898,-87.6411177,41.885116
10929181288,-87.6363113,41.885616399999996
9861264523,-87.6564181,41.8608027
28292368,-87.6310151,41.8869489
10922954291,-87.630775,41.8820913
9309565852,-87.6665605,41.8788359
11835824670,-87.63275229999999,41.8884253
4334645087,-87.6241191,41.872622199999995
8495194740,-87.617657,41.8811829
11917017501,-87.6511486,41.8899541
7520833614,-87.6507857,41.882160299999995
11182065600,-87.6685717,41.8810189
12798640800,-87.6243219,41.868741899999996
9883966499,-87.6699465,41.8804301
8487685677,-87.61922059999999,41.8696765
9503048960,-87.64216499999999,41.8704665
5632839987,-87.6514759,41.8740847
8495102205,-87.620803,41.8731195
7515614332,-87.6546733,41.8777557
9309565711,-87.657248,41.881710999999996
5492886880,-87.62569069999999,41.860958499999995
10950680177,-87.61803189999999,41.884642799999995
8505470915,-87.6174276,41.885756799999996
13294985785,-87.6334385,41.870802499999996
9768224726,-87.6608789,41.885512899999995
2199959734,-87.6681175,41.8744604
7515614594,-87.6486772,41.883120999999996
8483047045,-87.6164368,41.882087299999995
10738158858,-87.65899309999999,41.8604148
11792258539,-87.61752589999999,41.8893293
13295001769,-87.62451999999999,41.8769431
1232727266,-87.6357927,41.875703099999996
6637892286,-87.6432995,41.8791945
11494802342,-87.6682355,41.8666821
4431002909,-87.61855419999999,41.8635904
2172853487,-87.6393844,41.8613116
9391285694,-87.6391244,41.869636199999995
2166683946,-87.66722279999999,41.8661315
8483328935,-87.6130077,41.867565899999995
10052950039,-87.6544655,41.889021899999996
2277981388,-87.64713549999999,41.8858074
6988114312,-87.6387342,41.8806787
10935179193,-87.6671145,41.8727847
9309565756,-87.6659858,41.880108299999996
11768895623,-87.6356081,41.8631874
4408699574,-87.6385402,41.8783909
9913028440,-87.6331186,41.8767816
11050275142,-87.6352148,41.883192799999996
4226924620,-87.6438281,41.8767932
9995480971,-87.65695339999999,41.8884802
11234645733,-87.6591782,41.8874196
706860886,-87.6359997,41.8628856
11943616289,-87.629193,41.8744841
11776503263,-87.6298261,41.877410399999995
5492688658,-87.66239709999999,41.883383599999995
9913028559,-87.6260647,41.8769072
9913028445,-87.6293364,41.876829
9913028467,-87.6307145,41.875783299999995
261264125,-87.6533974,41.8889846
12074267597,-87.62642199999999,41.8678423
9995481094,-87.6534827,41.8878148
7515614294,-87.65093,41.880355
619011824,-87.62057589999999,41.884316399999996
8487665146,-87.618934,41.8742247
9913579964,-87.66733579999999,41.869106699999996
27440248,-87.6243501,41.8757236
7512724772,-87.64734469999999,41.8780378
11786813686,-87.6252712,41.8766032
10154501602,-87.66192219999999,41.8839928
12112557579,-87.6667894,41.8878347
2399630576,-87.6701111,41.8659441
13081249116,-87.62918669999999,41.8782634
13048546600,-87.66094679999999,41.8807334
5492879509,-87.62406109999999,41.8631615
11098700762,-87.6643794,41.8840587
11870308658,-87.6395381,41.885807199999995
7132125256,-87.6236258,41.876019799999995
1647436344,-87.64256979999999,41.8756324
5911912988,-87.6223278,41.8613198
2274489587,-87.64096459999999,41.8736782
5916859010,-87.6565629,41.8668936
1105879595,-87.6185501,41.860999199999995
4063814428,-87.64741839999999,41.8835602
13080878105,-87.62972959999999,41.8746225
708332093,-87.6413745,41.8881
13156974883,-87.6656879,41.882124
7149995837,-87.6213866,41.8786347
10941242440,-87.62858159999999,41.886581199999995
387672819,-87.62236419999999,41.8770417
12095653961,-87.6275883,41.8705138
2787305610,-87.6240716,41.870524499999995
261115148,-87.6743189,41.886023
9454273316,-87.6651139,41.8702055
9309565720,-87.66239379999999,41.881625899999996
5492697129,-87.6520036,41.8896473
11697679860,-87.6374403,41.8743631
2398860152,-87.6391496,41.8757103
11870471278,-87.63971629999999,41.8852899
10929181428,-87.6322775,41.884540199999996
10978332825,-87.6561486,41.882907499999995
2438340738,-87.62152139999999,41.8847053
9503049030,-87.6424224,41.8742924
8849080331,-87.6239289,41.8764417
9733226961,-87.6566323,41.883505199999995
7130118558,-87.6407979,41.886556399999996
10948365469,-87.6197564,41.8862087
7157710886,-87.61702439999999,41.8653954
11403891554,-87.6219307,41.8668297
5114958746,-87.64353179999999,41.8868034
10126454573,-87.6276833,41.871892599999995
